TCGA_DESC,DRUG_NAME,MEDIAN_IC50,MEAN_IC50,MAD,N,BROAD_EFFECT,SENSITIVE,study_name,id,abstract_bool
LCML,WZ4003,12.1892205537387,19.4804857724698,0.0698215644000001,9,False,False,Chronic Myelogenous Leukemia,WZ4003_Chronic Myelogenous Leukemia,False
LCML,Zoledronate,12.6522997870817,18.4613564192257,0.0041082846000001,9,False,False,Chronic Myelogenous Leukemia,Zoledronate_Chronic Myelogenous Leukemia,True
LCML,PAK_5339,3.18145603486994,4.49544583696439,0.0669734897999999,10,False,False,Chronic Myelogenous Leukemia,PAK_5339_Chronic Myelogenous Leukemia,False
LCML,LY2109761,34.5135499809144,71.2853371781608,0.0137585280000001,9,False,False,Chronic Myelogenous Leukemia,LY2109761_Chronic Myelogenous Leukemia,False
LCML,BMS-536924,8.3916606763098,8.1265481501119,0.0275014887,8,False,False,Chronic Myelogenous Leukemia,BMS-536924_Chronic Myelogenous Leukemia,False
LCML,JAK1_8709,14.4487436631196,34.8926839592357,0.0380798397,10,False,False,Chronic Myelogenous Leukemia,JAK1_8709_Chronic Myelogenous Leukemia,False
LCML,ERK_6604,8.74668813694927,12.1735052252047,0.0597087498,10,False,False,Chronic Myelogenous Leukemia,ERK_6604_Chronic Myelogenous Leukemia,False
LCML,Sorafenib,3.78892698318884,3.87643652261243,0.0354808419000001,8,False,False,Chronic Myelogenous Leukemia,Sorafenib_Chronic Myelogenous Leukemia,True
LCML,BPD-00008900,36.5088851301459,43.7608118895524,0.0088918935,8,False,False,Chronic Myelogenous Leukemia,BPD-00008900_Chronic Myelogenous Leukemia,False
LCML,Ruxolitinib,20.7938494330161,24.9511222689096,0.0085649802,10,False,False,Chronic Myelogenous Leukemia,Ruxolitinib_Chronic Myelogenous Leukemia,True
LCML,Cisplatin,3.59039236413023,10.9551783829186,0.0322517391,10,False,False,Chronic Myelogenous Leukemia,Cisplatin_Chronic Myelogenous Leukemia,True
LCML,Acetalax,83.4224952322243,154.779735753622,0.0163975560000001,9,False,False,Chronic Myelogenous Leukemia,Acetalax_Chronic Myelogenous Leukemia,False
LCML,Afuresertib,11.3888994177275,14.2243828678787,0.0208913165999999,8,False,False,Chronic Myelogenous Leukemia,Afuresertib_Chronic Myelogenous Leukemia,False
LCML,YK-4-279,1.52982694216946,2.49980790025182,0.0421592136000001,8,False,False,Chronic Myelogenous Leukemia,YK-4-279_Chronic Myelogenous Leukemia,False
LCML,Vorinostat,1.85888394535517,1.68293496600732,0.023380602,8,False,False,Chronic Myelogenous Leukemia,Vorinostat_Chronic Myelogenous Leukemia,True
LCML,Vinblastine,0.0039983915988011,0.0047447596191165,0.0887728989,8,False,True,Chronic Myelogenous Leukemia,Vinblastine_Chronic Myelogenous Leukemia,True
LCML,AZD5991,21.7206367472979,46.3495387338142,0.0492801414,10,False,False,Chronic Myelogenous Leukemia,AZD5991_Chronic Myelogenous Leukemia,True
LCML,Lapatinib,15.7698936213555,25.4905368908325,0.0453401318999998,8,False,False,Chronic Myelogenous Leukemia,Lapatinib_Chronic Myelogenous Leukemia,True
LCML,JAK_8517,3.92775099912025,4.97993849921096,0.0647592267,10,False,False,Chronic Myelogenous Leukemia,JAK_8517_Chronic Myelogenous Leukemia,False
LCML,Ulixertinib,4.29721818141309,6.30513363948002,0.0977048226,18,False,False,Chronic Myelogenous Leukemia,Ulixertinib_Chronic Myelogenous Leukemia,False
LCML,Taselisib,21.2622989986813,30.7936235401304,0.0209543270999999,10,False,False,Chronic Myelogenous Leukemia,Taselisib_Chronic Myelogenous Leukemia,False
LCML,Temozolomide,81.0958191334678,119.332257639548,0.0348722346,10,False,False,Chronic Myelogenous Leukemia,Temozolomide_Chronic Myelogenous Leukemia,True
LCML,Gallibiscoquinazole,6.71950170000024,6.70285816794483,0.0096280044,9,False,False,Chronic Myelogenous Leukemia,Gallibiscoquinazole_Chronic Myelogenous Leukemia,False
LCML,Fludarabine,2.08030600358346,68.6823369054268,0.358878156,9,False,False,Chronic Myelogenous Leukemia,Fludarabine_Chronic Myelogenous Leukemia,True
LCML,Podophyllotoxin bromide,0.138175453389233,0.152457815060075,0.0280092791999999,9,False,True,Chronic Myelogenous Leukemia,Podophyllotoxin bromide_Chronic Myelogenous Leukemia,False
LCML,5-Fluorouracil,20.140479183019,54.1570303164289,0.0482015499,10,False,False,Chronic Myelogenous Leukemia,5-Fluorouracil_Chronic Myelogenous Leukemia,True
LCML,MK-2206,10.2132848851547,14.2867487493066,0.0359626868999999,10,False,False,Chronic Myelogenous Leukemia,MK-2206_Chronic Myelogenous Leukemia,False
LCML,Mirin,59.7862833581051,65.6100395500067,0.0774273024000001,10,False,False,Chronic Myelogenous Leukemia,Mirin_Chronic Myelogenous Leukemia,False
LCML,KRAS (G12C) Inhibitor-12,15.8826925898445,24.0021993967455,0.0214799088000001,9,False,False,Chronic Myelogenous Leukemia,KRAS (G12C) Inhibitor-12_Chronic Myelogenous Leukemia,False
LCML,LCL161,42.0585828871451,64.3709051434715,0.0137518563000001,10,False,False,Chronic Myelogenous Leukemia,LCL161_Chronic Myelogenous Leukemia,True
LCML,Alpelisib,31.7744737327433,47.3317275165055,0.0073240439999999,10,False,False,Chronic Myelogenous Leukemia,Alpelisib_Chronic Myelogenous Leukemia,False
LCML,Fulvestrant,13.9643129473204,20.9735894071024,0.013113597,19,False,False,Chronic Myelogenous Leukemia,Fulvestrant_Chronic Myelogenous Leukemia,False
LCML,Sinularin,14.2090345754278,21.7099354381263,0.0106999241999999,9,False,False,Chronic Myelogenous Leukemia,Sinularin_Chronic Myelogenous Leukemia,False
LCML,Irinotecan,2.34333789311491,4.06505613219935,0.0769083924,10,False,False,Chronic Myelogenous Leukemia,Irinotecan_Chronic Myelogenous Leukemia,True
LCML,Selumetinib,10.7509319125466,24.228539552765,0.1100281938,10,False,False,Chronic Myelogenous Leukemia,Selumetinib_Chronic Myelogenous Leukemia,False
LCML,Dactolisib,0.0904304531459115,0.198744172960133,0.103226025,8,False,True,Chronic Myelogenous Leukemia,Dactolisib_Chronic Myelogenous Leukemia,False
LCML,Pyridostatin,15.8195843967259,23.3410763822038,0.0418790021999999,10,False,False,Chronic Myelogenous Leukemia,Pyridostatin_Chronic Myelogenous Leukemia,False
LCML,PLX-4720,19.3266468878248,24.567885621358,0.0211678215,10,False,False,Chronic Myelogenous Leukemia,PLX-4720_Chronic Myelogenous Leukemia,False
LCML,Bortezomib,0.0040705198963271,0.0050971523329451,0.0189083391,8,False,True,Chronic Myelogenous Leukemia,Bortezomib_Chronic Myelogenous Leukemia,True
LCML,IGF1R_3801,0.486577739002965,0.732921422698881,0.149512797,10,True,True,Chronic Myelogenous Leukemia,IGF1R_3801_Chronic Myelogenous Leukemia,False
LCML,MIRA-1,80.8622596522157,85.2573778368702,0.0076843158000001,8,False,False,Chronic Myelogenous Leukemia,MIRA-1_Chronic Myelogenous Leukemia,False
LCML,Nelarabine,151.530056801323,156.698643905547,0.0036042005999999,9,False,False,Chronic Myelogenous Leukemia,Nelarabine_Chronic Myelogenous Leukemia,True
LCML,IRAK4_4710,88.063242073752,87.4752221413681,0.0073010637,10,False,False,Chronic Myelogenous Leukemia,IRAK4_4710_Chronic Myelogenous Leukemia,False
LCML,Ibrutinib,4.04700458973068,10.2401573121809,0.0966151116000001,9,False,False,Chronic Myelogenous Leukemia,Ibrutinib_Chronic Myelogenous Leukemia,True
LCML,PD0325901,0.228980227448618,0.359185142927909,0.084560091,10,False,True,Chronic Myelogenous Leukemia,PD0325901_Chronic Myelogenous Leukemia,True
LCML,SCH772984,2.19866977081359,3.20262640297592,0.0921228336,10,False,False,Chronic Myelogenous Leukemia,SCH772984_Chronic Myelogenous Leukemia,False
LCML,EPZ004777,79.7678063534457,86.4432278919759,0.0075923945999999,10,False,False,Chronic Myelogenous Leukemia,EPZ004777_Chronic Myelogenous Leukemia,False
LCML,GSK2578215A,58.9390447895302,72.8276021707655,0.0039392681999999,8,False,False,Chronic Myelogenous Leukemia,GSK2578215A_Chronic Myelogenous Leukemia,False
LCML,Topotecan,0.272907873624576,0.523487447042187,0.1464853278,9,True,True,Chronic Myelogenous Leukemia,Topotecan_Chronic Myelogenous Leukemia,True
LCML,Buparlisib,1.88565063219498,2.05998799011762,0.0407092307999999,8,False,False,Chronic Myelogenous Leukemia,Buparlisib_Chronic Myelogenous Leukemia,False
LCML,PRT062607,5.85786967029016,8.41098956973694,0.0473379354,9,False,False,Chronic Myelogenous Leukemia,PRT062607_Chronic Myelogenous Leukemia,False
LCML,Dasatinib,0.0009228086143887,0.0837580044612463,0.0791011578,10,False,True,Chronic Myelogenous Leukemia,Dasatinib_Chronic Myelogenous Leukemia,True
LCML,ABT737,1.34017345135765,1.89225342730139,0.1163722392,8,False,False,Chronic Myelogenous Leukemia,ABT737_Chronic Myelogenous Leukemia,True
LCML,MIM1,18.0429076293845,19.2185221713452,0.0081535586999999,8,False,False,Chronic Myelogenous Leukemia,MIM1_Chronic Myelogenous Leukemia,False
LCML,Mitoxantrone,0.25264927925228,1.97532278644269,0.2588278602,9,False,True,Chronic Myelogenous Leukemia,Mitoxantrone_Chronic Myelogenous Leukemia,True
LCML,Nilotinib,0.0069058150736242,0.0130900115674068,0.1500346722,8,True,True,Chronic Myelogenous Leukemia,Nilotinib_Chronic Myelogenous Leukemia,True
LCML,Vinorelbine,0.0053097768120083,0.009480391458532,0.1131831666,10,False,True,Chronic Myelogenous Leukemia,Vinorelbine_Chronic Myelogenous Leukemia,True
LCML,LGK974,17.6881863125926,18.6208328841092,0.0160876926,10,False,False,Chronic Myelogenous Leukemia,LGK974_Chronic Myelogenous Leukemia,False
LCML,Paclitaxel,0.0174107365242432,0.0198630212330041,0.0502912746,8,False,True,Chronic Myelogenous Leukemia,Paclitaxel_Chronic Myelogenous Leukemia,True
LCML,Gemcitabine,0.0160171579275853,0.81622984706849,0.0953578668,10,False,True,Chronic Myelogenous Leukemia,Gemcitabine_Chronic Myelogenous Leukemia,True
LCML,Trametinib,0.263391308087726,0.634321551863208,0.2185233792,10,True,True,Chronic Myelogenous Leukemia,Trametinib_Chronic Myelogenous Leukemia,True
LCML,ERK_2440,2.37317220443849,7.75437238581517,0.1226933043,10,False,False,Chronic Myelogenous Leukemia,ERK_2440_Chronic Myelogenous Leukemia,False
LCML,Daporinad,0.001849927185233,0.0027819429943165,0.0165962244,5,False,True,Chronic Myelogenous Leukemia,Daporinad_Chronic Myelogenous Leukemia,False
LCML,Cediranib,3.24996177678286,3.8295343075379,0.0693530628000001,8,False,False,Chronic Myelogenous Leukemia,Cediranib_Chronic Myelogenous Leukemia,False
LCML,Teniposide,0.28824513433292,0.466326897418425,0.0680528226,9,False,True,Chronic Myelogenous Leukemia,Teniposide_Chronic Myelogenous Leukemia,True
LCML,Pictilisib,7.77509732702632,12.049057410729,0.0400887627,10,False,False,Chronic Myelogenous Leukemia,Pictilisib_Chronic Myelogenous Leukemia,True
LCML,Uprosertib,11.9054912009479,22.2264709396056,0.0480822006000001,20,False,False,Chronic Myelogenous Leukemia,Uprosertib_Chronic Myelogenous Leukemia,False
LCML,AMG-319,43.115974164357,51.593456632701,0.0144679520999999,10,False,False,Chronic Myelogenous Leukemia,AMG-319_Chronic Myelogenous Leukemia,False
LCML,I-BRD9,17.8936945621975,27.2600864648893,0.0256734428999999,8,False,False,Chronic Myelogenous Leukemia,I-BRD9_Chronic Myelogenous Leukemia,False
LCML,Vincristine,0.0119857360345831,0.0206429823690952,0.1030303218,9,False,True,Chronic Myelogenous Leukemia,Vincristine_Chronic Myelogenous Leukemia,True
LCML,I-BET-762,4.01461719844398,8.46933120957622,0.121039464,9,False,False,Chronic Myelogenous Leukemia,I-BET-762_Chronic Myelogenous Leukemia,False
LCML,PD173074,22.6247652000069,24.2359436146334,0.0049763468999999,8,False,False,Chronic Myelogenous Leukemia,PD173074_Chronic Myelogenous Leukemia,False
LCML,Dinaciclib,0.0229334210010053,0.0315811948496404,0.0139038228,9,False,True,Chronic Myelogenous Leukemia,Dinaciclib_Chronic Myelogenous Leukemia,False
LCML,Telomerase Inhibitor IX,0.805064501091568,1.06017671296793,0.0300878844,8,False,True,Chronic Myelogenous Leukemia,Telomerase Inhibitor IX_Chronic Myelogenous Leukemia,False
LCML,Sepantronium bromide,0.0216594964908506,0.0217164576352017,0.1018234854,8,False,True,Chronic Myelogenous Leukemia,Sepantronium bromide_Chronic Myelogenous Leukemia,False
LCML,EPZ5676,79.4811281729967,97.9424756141394,0.0055842129,10,False,False,Chronic Myelogenous Leukemia,EPZ5676_Chronic Myelogenous Leukemia,False
LCML,Dihydrorotenone,1.26199146371067,1.3586727856253,0.0390576143999999,9,False,False,Chronic Myelogenous Leukemia,Dihydrorotenone_Chronic Myelogenous Leukemia,False
LCML,P22077,52.7157036118579,72.972458338417,0.0236007681,8,False,False,Chronic Myelogenous Leukemia,P22077_Chronic Myelogenous Leukemia,False
LCML,BDP-00009066,4.40672045256057,9.90393045398398,0.0660609495,8,False,False,Chronic Myelogenous Leukemia,BDP-00009066_Chronic Myelogenous Leukemia,False
LCML,Ipatasertib,42.2268044884297,51.9821087584431,0.019414647,8,False,False,Chronic Myelogenous Leukemia,Ipatasertib_Chronic Myelogenous Leukemia,False
LCML,ML323,36.5884274310455,51.0101162485543,0.017264877,9,False,False,Chronic Myelogenous Leukemia,ML323_Chronic Myelogenous Leukemia,True
LCML,AT13148,13.9135062034079,16.6705389893095,0.0636050225999999,10,False,False,Chronic Myelogenous Leukemia,AT13148_Chronic Myelogenous Leukemia,False
LCML,ULK1_4989,5.96068408006349,7.64413008635468,0.1444437876,10,False,False,Chronic Myelogenous Leukemia,ULK1_4989_Chronic Myelogenous Leukemia,False
LCML,Entinostat,2.01831499012329,3.27146447979619,0.0644100744000001,9,False,False,Chronic Myelogenous Leukemia,Entinostat_Chronic Myelogenous Leukemia,True
LCML,Alisertib,0.373953906167152,2.34714287216844,0.1851952725,10,False,True,Chronic Myelogenous Leukemia,Alisertib_Chronic Myelogenous Leukemia,False
LCML,Camptothecin,0.0142651043103727,0.0317788233393563,0.1118436375,10,False,True,Chronic Myelogenous Leukemia,Camptothecin_Chronic Myelogenous Leukemia,True
LCML,Epirubicin,0.176613670304649,0.208695009152492,0.144271806,8,True,True,Chronic Myelogenous Leukemia,Epirubicin_Chronic Myelogenous Leukemia,True
LCML,Carmustine,125.862494809212,212.733368287614,0.0073240439999999,9,False,False,Chronic Myelogenous Leukemia,Carmustine_Chronic Myelogenous Leukemia,True
LCML,Docetaxel,0.0039105510379204,0.0066811191613665,0.2342374566,18,True,True,Chronic Myelogenous Leukemia,Docetaxel_Chronic Myelogenous Leukemia,True
LCML,Dactinomycin,0.0065992781971409,0.0256539623617822,0.1445594304,17,True,True,Chronic Myelogenous Leukemia,Dactinomycin_Chronic Myelogenous Leukemia,False
LCML,Cytarabine,0.0985504490758374,1.05518538807578,0.2928735453,8,False,True,Chronic Myelogenous Leukemia,Cytarabine_Chronic Myelogenous Leukemia,True
LCML,PRIMA-1MET,18.2583232668809,41.8992231204813,0.0392192178,10,False,False,Chronic Myelogenous Leukemia,PRIMA-1MET_Chronic Myelogenous Leukemia,False
LCML,UMI-77,15.0405171511136,16.1267428612411,0.0474913845,8,False,False,Chronic Myelogenous Leukemia,UMI-77_Chronic Myelogenous Leukemia,False
LCML,MK-8776,2.3592043591859,2.87197571820209,0.0928300338,10,False,False,Chronic Myelogenous Leukemia,MK-8776_Chronic Myelogenous Leukemia,False
LCML,AGI-6780,14.7988873664278,22.0526512011675,0.0404838755999999,9,False,False,Chronic Myelogenous Leukemia,AGI-6780_Chronic Myelogenous Leukemia,True
LCML,Entospletinib,9.95047212705436,20.0065678270088,0.0400479912,9,False,False,Chronic Myelogenous Leukemia,Entospletinib_Chronic Myelogenous Leukemia,False
LCML,Dabrafenib,6.93342088560002,8.2801361085104,0.0569866962,10,False,False,Chronic Myelogenous Leukemia,Dabrafenib_Chronic Myelogenous Leukemia,True
LCML,Cyclophosphamide,77.7649695836758,86.5255893525129,0.006834786,8,False,False,Chronic Myelogenous Leukemia,Cyclophosphamide_Chronic Myelogenous Leukemia,True
LCML,Pevonedistat,0.281381323131178,0.674584263477629,0.1641519894,8,True,True,Chronic Myelogenous Leukemia,Pevonedistat_Chronic Myelogenous Leukemia,False
LCML,Oxaliplatin,12.1885135994484,29.1993089431931,0.036686937,19,False,False,Chronic Myelogenous Leukemia,Oxaliplatin_Chronic Myelogenous Leukemia,True
LCML,BIBR-1532,66.8381681473486,76.2182924116274,0.0046650008999999,10,False,False,Chronic Myelogenous Leukemia,BIBR-1532_Chronic Myelogenous Leukemia,False
LCML,Osimertinib,3.95704827066706,4.37991574873635,0.0164449991999999,8,False,False,Chronic Myelogenous Leukemia,Osimertinib_Chronic Myelogenous Leukemia,False
LCML,Rapamycin,0.0411557679306335,0.0748441697972941,0.0369597354,10,False,True,Chronic Myelogenous Leukemia,Rapamycin_Chronic Myelogenous Leukemia,True
LCML,OTX015,1.35195135913171,4.30113410771615,0.2257421586,9,False,False,Chronic Myelogenous Leukemia,OTX015_Chronic Myelogenous Leukemia,False
LCML,CZC24832,78.0632191239773,93.3463362166567,0.0025530372,9,False,False,Chronic Myelogenous Leukemia,CZC24832_Chronic Myelogenous Leukemia,False
LCML,AZD6738,1.28613253708322,1.37552016504659,0.0687733661999999,8,False,False,Chronic Myelogenous Leukemia,AZD6738_Chronic Myelogenous Leukemia,False
LCML,Afatinib,3.65464519676948,4.27071134141139,0.0399545874,10,False,False,Chronic Myelogenous Leukemia,Afatinib_Chronic Myelogenous Leukemia,True
LCML,PFI3,82.045420298978,98.307393548323,0.0031638683999999,9,False,False,Chronic Myelogenous Leukemia,PFI3_Chronic Myelogenous Leukemia,False
LCML,AZD8186,73.2699924364207,77.6826508722098,0.0061379639999999,8,False,False,Chronic Myelogenous Leukemia,AZD8186_Chronic Myelogenous Leukemia,False
LCML,Picolinici-acid,70.1233616296588,67.0521006664742,0.0061750289999999,9,False,False,Chronic Myelogenous Leukemia,Picolinici-acid_Chronic Myelogenous Leukemia,False
LCML,AZD7762,0.1782288460541,0.224410948434051,0.0693308238,8,False,True,Chronic Myelogenous Leukemia,AZD7762_Chronic Myelogenous Leukemia,False
LCML,CDK9_5038,0.0204591816134473,0.0429441100359873,0.1415690262,10,True,True,Chronic Myelogenous Leukemia,CDK9_5038_Chronic Myelogenous Leukemia,False
LGG,GSK343,13.5823900615435,21.6976066942298,0.0015619191,6,False,False,Brain Lower Grade Glioma,GSK343_Brain Lower Grade Glioma,False
LGG,Gallibiscoquinazole,7.17623078609141,14.9735907724691,0.0094323011999999,6,False,False,Brain Lower Grade Glioma,Gallibiscoquinazole_Brain Lower Grade Glioma,False
LGG,Nelarabine,285.116274670668,534.600747225758,0.0048392063999999,6,False,False,Brain Lower Grade Glioma,Nelarabine_Brain Lower Grade Glioma,True
LGG,AZD5991,258.184718111688,432.771073174021,0.0061438944,6,False,False,Brain Lower Grade Glioma,AZD5991_Brain Lower Grade Glioma,False
LGG,GDC0810,128.305097252202,170.688841291703,0.0084048593999998,9,False,False,Brain Lower Grade Glioma,GDC0810_Brain Lower Grade Glioma,False
LGG,Cediranib,6.09613522062873,5.66156666543808,0.0478227456000001,9,False,False,Brain Lower Grade Glioma,Cediranib_Brain Lower Grade Glioma,True
LGG,Vinblastine,0.009578062037498,0.0995117230900283,0.248216892,9,True,True,Brain Lower Grade Glioma,Vinblastine_Brain Lower Grade Glioma,False
LGG,AZD5153,6.4118596152636,139.693228141129,0.1213537752,6,False,False,Brain Lower Grade Glioma,AZD5153_Brain Lower Grade Glioma,False
LGG,BIBR-1532,150.961194351915,175.188488694214,0.0094708488,8,False,False,Brain Lower Grade Glioma,BIBR-1532_Brain Lower Grade Glioma,False
LGG,Luminespib,0.0265579803049663,0.0424262786980503,0.0955639482,9,False,True,Brain Lower Grade Glioma,Luminespib_Brain Lower Grade Glioma,False
LGG,Bortezomib,0.0043813472962937,0.0056948825928868,0.02661267,9,False,True,Brain Lower Grade Glioma,Bortezomib_Brain Lower Grade Glioma,True
LGG,AZD5582,10.8151441463768,19.6884408591958,0.0900694326,6,False,False,Brain Lower Grade Glioma,AZD5582_Brain Lower Grade Glioma,False
LGG,Olaparib,49.5525637448719,137.687003652781,0.011890452,9,False,False,Brain Lower Grade Glioma,Olaparib_Brain Lower Grade Glioma,False
LGG,Talazoparib,10.9126208984488,80.1851491654154,0.0903911568,9,False,False,Brain Lower Grade Glioma,Talazoparib_Brain Lower Grade Glioma,False
LGG,Vinorelbine,0.0113996571339873,0.0744999117830088,0.2043734448,9,True,True,Brain Lower Grade Glioma,Vinorelbine_Brain Lower Grade Glioma,False
LGG,Gefitinib,21.8261981877263,50.7856271060571,0.0067695515999999,9,False,False,Brain Lower Grade Glioma,Gefitinib_Brain Lower Grade Glioma,True
LGG,AZD1332,25.1778064004812,114.791017813236,0.0091305920999999,6,False,False,Brain Lower Grade Glioma,AZD1332_Brain Lower Grade Glioma,False
LGG,AZD5438,14.5179843819092,288.464237887161,0.0850545381000001,6,False,False,Brain Lower Grade Glioma,AZD5438_Brain Lower Grade Glioma,False
LGG,Fludarabine,262.523614092055,384.450393874206,0.0160498863,6,False,False,Brain Lower Grade Glioma,Fludarabine_Brain Lower Grade Glioma,False
LGG,Venetoclax,6.70115567279929,11.85701902721,0.0112203168,9,False,False,Brain Lower Grade Glioma,Venetoclax_Brain Lower Grade Glioma,False
LGG,Zoledronate,34.7403608079112,63.1287968428208,0.0078896559,6,False,False,Brain Lower Grade Glioma,Zoledronate_Brain Lower Grade Glioma,False
LGG,Buparlisib,1.78756793418087,2.52624320705273,0.0241159716,9,False,False,Brain Lower Grade Glioma,Buparlisib_Brain Lower Grade Glioma,False
LGG,NVP-ADW742,25.5012635011099,30.1998235296884,0.023365776,9,False,False,Brain Lower Grade Glioma,NVP-ADW742_Brain Lower Grade Glioma,False
LGG,CDK9_5038,0.153155572891272,2.66120305298605,0.1159964001,6,False,True,Brain Lower Grade Glioma,CDK9_5038_Brain Lower Grade Glioma,False
LGG,Foretinib,1.447267446869,2.13560584476041,0.118192872,8,False,False,Brain Lower Grade Glioma,Foretinib_Brain Lower Grade Glioma,False
LGG,Topotecan,1.96834710224247,36.1117889711989,0.1721469099,6,False,False,Brain Lower Grade Glioma,Topotecan_Brain Lower Grade Glioma,True
LGG,Vorinostat,5.000820505145,6.66302216728407,0.0336046116000001,9,False,False,Brain Lower Grade Glioma,Vorinostat_Brain Lower Grade Glioma,True
LGG,Vincristine,0.0358690051452998,10.5050496042716,0.055953324,6,False,True,Brain Lower Grade Glioma,Vincristine_Brain Lower Grade Glioma,True
LGG,VE821,77.4884582916655,127.716845171973,0.0288098832,9,False,False,Brain Lower Grade Glioma,VE821_Brain Lower Grade Glioma,False
LGG,Navitoclax,9.81746556547339,62.2138121702494,0.0773427941999999,9,False,False,Brain Lower Grade Glioma,Navitoclax_Brain Lower Grade Glioma,False
LGG,BMS-345541,35.0742358889561,39.955219162361,0.0166666479,6,False,False,Brain Lower Grade Glioma,BMS-345541_Brain Lower Grade Glioma,False
LGG,GSK1904529A,114.091755789212,166.704946621579,0.0084597155999999,9,False,False,Brain Lower Grade Glioma,GSK1904529A_Brain Lower Grade Glioma,False
LGG,GSK2578215A,97.6212309511532,165.680474228196,0.005982291,9,False,False,Brain Lower Grade Glioma,GSK2578215A_Brain Lower Grade Glioma,False
LGG,Pyridostatin,15.7061214458672,36.8473371245451,0.0334430082000001,8,False,False,Brain Lower Grade Glioma,Pyridostatin_Brain Lower Grade Glioma,False
LGG,TAF1_5496,76.2227646940509,131.761896875287,0.0114775478999999,6,False,False,Brain Lower Grade Glioma,TAF1_5496_Brain Lower Grade Glioma,False
LGG,AZD2014,4.74857267553307,20.5524401284814,0.0293132259,6,False,False,Brain Lower Grade Glioma,AZD2014_Brain Lower Grade Glioma,False
LGG,BPD-00008900,41.7654315095275,60.5457578847074,0.0140550480000001,9,False,False,Brain Lower Grade Glioma,BPD-00008900_Brain Lower Grade Glioma,False
LGG,Obatoclax Mesylate,6.60510872966954,6.72331583083671,0.0139319922,6,False,False,Brain Lower Grade Glioma,Obatoclax Mesylate_Brain Lower Grade Glioma,False
LGG,VX-11e,18.0583828357295,31.2688490198917,0.0425194854,9,False,False,Brain Lower Grade Glioma,VX-11e_Brain Lower Grade Glioma,False
LGG,Leflunomide,240.628032704967,266.144029816556,0.0253583904,6,False,False,Brain Lower Grade Glioma,Leflunomide_Brain Lower Grade Glioma,False
LGG,WIKI4,39.6853459537954,69.8021108955572,0.0191136792,9,False,False,Brain Lower Grade Glioma,WIKI4_Brain Lower Grade Glioma,False
LGG,Teniposide,0.885781737861463,7.24842917515655,0.0756444759,6,False,True,Brain Lower Grade Glioma,Teniposide_Brain Lower Grade Glioma,True
LGG,Taselisib,5.24824114252391,6.64341986030899,0.0264110364,9,False,False,Brain Lower Grade Glioma,Taselisib_Brain Lower Grade Glioma,False
LGG,Staurosporine,0.0165074580032492,0.138949064875877,0.0757134168,9,False,True,Brain Lower Grade Glioma,Staurosporine_Brain Lower Grade Glioma,False
LGG,Sorafenib,16.6221476184628,90.8913971891843,0.0114516024000001,9,False,False,Brain Lower Grade Glioma,Sorafenib_Brain Lower Grade Glioma,True
LGG,Fulvestrant,40.6774953614905,57.4341324119951,0.0123322667999999,15,False,False,Brain Lower Grade Glioma,Fulvestrant_Brain Lower Grade Glioma,False
LGG,Ruxolitinib,92.0826890445398,147.900657843666,0.0065204747999999,6,False,False,Brain Lower Grade Glioma,Ruxolitinib_Brain Lower Grade Glioma,True
LGG,Tamoxifen,60.0577740641853,93.2587922913974,0.0116591664,9,False,False,Brain Lower Grade Glioma,Tamoxifen_Brain Lower Grade Glioma,True
LGG,Camptothecin,0.0265532268519385,0.521335421975846,0.1496477136,9,True,True,Brain Lower Grade Glioma,Camptothecin_Brain Lower Grade Glioma,True
LGG,Nutlin-3a (-),176.745880928719,237.832810585652,0.0075419862,9,False,False,Brain Lower Grade Glioma,Nutlin-3a (-)_Brain Lower Grade Glioma,False
LGG,MN-64,61.0182623371282,238.320013582964,0.0056479646999999,6,False,False,Brain Lower Grade Glioma,MN-64_Brain Lower Grade Glioma,False
LGG,Linsitinib,82.6071302962126,110.795168817979,0.0099615894,9,False,False,Brain Lower Grade Glioma,Linsitinib_Brain Lower Grade Glioma,False
LGG,LCL161,147.943717668895,126.728803678877,0.025285743,6,False,False,Brain Lower Grade Glioma,LCL161_Brain Lower Grade Glioma,False
LGG,PAK_5339,14.255628413782,19.5031274851699,0.0252686931,6,False,False,Brain Lower Grade Glioma,PAK_5339_Brain Lower Grade Glioma,False
LGG,Temozolomide,319.166360264522,537.598529663579,0.0157103708999999,8,False,False,Brain Lower Grade Glioma,Temozolomide_Brain Lower Grade Glioma,True
LGG,Gemcitabine,0.0832366935611665,5.534367798257,0.1750743036,9,False,True,Brain Lower Grade Glioma,Gemcitabine_Brain Lower Grade Glioma,False
LGG,GNE-317,1.36052618313538,1.46338829768663,0.1259550243,6,False,False,Brain Lower Grade Glioma,GNE-317_Brain Lower Grade Glioma,False
LGG,SCH772984,28.3754405025498,44.0158090481397,0.0432889548000001,9,False,False,Brain Lower Grade Glioma,SCH772984_Brain Lower Grade Glioma,False
LGG,Cisplatin,5.64171445105099,72.1669952138784,0.0521726939999999,9,False,False,Brain Lower Grade Glioma,Cisplatin_Brain Lower Grade Glioma,True
LGG,Pictilisib,1.94179344070018,2.94642730636844,0.0202271118000001,9,False,False,Brain Lower Grade Glioma,Pictilisib_Brain Lower Grade Glioma,False
LGG,BMS-536924,8.5728565775106,14.1613880159589,0.0371331995999999,9,False,False,Brain Lower Grade Glioma,BMS-536924_Brain Lower Grade Glioma,False
